,date,type,value
498,2021-06-26,HeadphoneAudioExposure,62.418888095238096
499,2021-06-26,WalkingAsymmetryPercentage,0.0757142857142857
500,2021-06-26,WalkingDoubleSupportPercentage,0.33140000000000003
501,2021-06-26,WalkingSpeed,3.0643200000000004
502,2021-06-26,WalkingStepLength,62.88
503,2021-06-27,HeadphoneAudioExposure,65.4749303030303
504,2021-06-27,WalkingAsymmetryPercentage,0.11444444444444445
505,2021-06-27,WalkingDoubleSupportPercentage,0.3335666666666667
506,2021-06-27,WalkingSpeed,2.984516129032258
507,2021-06-27,WalkingStepLength,63.483870967741936
508,2021-06-28,HeadphoneAudioExposure,71.12676363636363
509,2021-06-28,WalkingAsymmetryPercentage,0.09375
510,2021-06-28,WalkingDoubleSupportPercentage,0.32627272727272727
511,2021-06-28,WalkingSpeed,3.3286153846153845
512,2021-06-28,WalkingStepLength,64.53846153846153
513,2021-06-29,HeadphoneAudioExposure,69.17337619047619
514,2021-06-29,WalkingDoubleSupportPercentage,0.306
515,2021-06-29,WalkingSpeed,3.6
516,2021-06-29,WalkingStepLength,64.0
517,2021-06-30,HeadphoneAudioExposure,68.79476666666666
518,2021-07-01,HeadphoneAudioExposure,72.35744615384615
519,2021-07-01,WalkingDoubleSupportPercentage,0.321
520,2021-07-01,WalkingSpeed,2.8259999999999996
521,2021-07-01,WalkingStepLength,59.5
522,2021-07-02,HeadphoneAudioExposure,66.53039487179487
523,2021-07-02,WalkingAsymmetryPercentage,0.023333333333333334
524,2021-07-02,WalkingDoubleSupportPercentage,0.302
525,2021-07-02,WalkingSpeed,4.038352941176471
526,2021-07-02,WalkingStepLength,70.11764705882354
527,2021-07-03,HeadphoneAudioExposure,71.909428125
528,2021-07-03,WalkingDoubleSupportPercentage,0.336
529,2021-07-03,WalkingSpeed,2.664
530,2021-07-03,WalkingStepLength,52.0
531,2021-07-04,HeadphoneAudioExposure,67.32502340425532
532,2021-07-04,WalkingAsymmetryPercentage,0.06999999999999999
533,2021-07-04,WalkingDoubleSupportPercentage,0.3166666666666667
534,2021-07-04,WalkingSpeed,3.6917999999999997
535,2021-07-04,WalkingStepLength,66.55
536,2021-07-05,HeadphoneAudioExposure,69.69004210526316
537,2021-07-05,WalkingAsymmetryPercentage,0.004285714285714286
538,2021-07-05,WalkingDoubleSupportPercentage,0.3036842105263158
539,2021-07-05,WalkingSpeed,4.212
540,2021-07-05,WalkingStepLength,71.7
541,2021-07-06,HeadphoneAudioExposure,70.6041076923077
542,2021-07-06,WalkingAsymmetryPercentage,0.0
543,2021-07-06,WalkingDoubleSupportPercentage,0.3065
544,2021-07-06,WalkingSpeed,4.83
545,2021-07-06,WalkingStepLength,75.11111111111111
546,2021-07-07,HeadphoneAudioExposure,71.31403
547,2021-07-07,WalkingDoubleSupportPercentage,0.2956666666666667
548,2021-07-07,WalkingSpeed,4.855764705882353
549,2021-07-07,WalkingStepLength,76.70588235294117
550,2021-07-08,HeadphoneAudioExposure,67.61808333333333
551,2021-07-08,WalkingAsymmetryPercentage,0.0
552,2021-07-08,WalkingDoubleSupportPercentage,0.29833333333333334
553,2021-07-08,WalkingSpeed,4.4928
554,2021-07-08,WalkingStepLength,73.6
555,2021-07-09,HeadphoneAudioExposure,69.21149852941177
556,2021-07-09,WalkingAsymmetryPercentage,0.0033333333333333335
557,2021-07-09,WalkingDoubleSupportPercentage,0.29763636363636364
558,2021-07-09,WalkingSpeed,4.52504347826087
559,2021-07-09,WalkingStepLength,73.43478260869566
560,2021-07-10,HeadphoneAudioExposure,68.78850740740741
561,2021-07-10,WalkingAsymmetryPercentage,0.176
562,2021-07-10,WalkingDoubleSupportPercentage,0.30616666666666664
563,2021-07-10,WalkingSpeed,4.051
564,2021-07-10,WalkingStepLength,68.94444444444444
565,2021-07-11,HeadphoneAudioExposure,74.29366111111112
566,2021-07-11,WalkingAsymmetryPercentage,0.0
567,2021-07-11,WalkingDoubleSupportPercentage,0.3025
568,2021-07-11,WalkingSpeed,4.425882352941176
569,2021-07-11,WalkingStepLength,72.91176470588235
570,2021-07-12,HeadphoneAudioExposure,66.33784347826088
571,2021-07-12,WalkingAsymmetryPercentage,0.06
572,2021-07-12,WalkingDoubleSupportPercentage,0.29425
573,2021-07-12,WalkingSpeed,4.654285714285714
574,2021-07-12,WalkingStepLength,73.21428571428571
575,2021-07-13,HeadphoneAudioExposure,68.60929310344828
576,2021-07-14,HeadphoneAudioExposure,67.80400588235295
577,2021-07-14,WalkingDoubleSupportPercentage,0.303
578,2021-07-14,WalkingSpeed,3.492
579,2021-07-14,WalkingStepLength,68.0
580,2021-07-15,HeadphoneAudioExposure,73.00923023255814
581,2021-07-15,WalkingAsymmetryPercentage,0.0
582,2021-07-15,WalkingDoubleSupportPercentage,0.28280000000000005
583,2021-07-15,WalkingSpeed,5.1737142857142855
584,2021-07-15,WalkingStepLength,79.0
585,2021-07-16,HeadphoneAudioExposure,68.72423235294117
586,2021-07-16,WalkingAsymmetryPercentage,0.06666666666666667
587,2021-07-16,WalkingDoubleSupportPercentage,0.31828571428571434
588,2021-07-16,WalkingSpeed,4.251
589,2021-07-16,WalkingStepLength,70.79166666666667
590,2021-07-17,HeadphoneAudioExposure,50.34090888888889
591,2021-07-18,HeadphoneAudioExposure,54.76032
592,2021-07-18,WalkingAsymmetryPercentage,0.1225
593,2021-07-18,WalkingDoubleSupportPercentage,0.311
594,2021-07-18,WalkingSpeed,4.111714285714286
595,2021-07-18,WalkingStepLength,71.21428571428571
596,2021-07-19,HeadphoneAudioExposure,52.92357222222222
597,2021-07-19,WalkingAsymmetryPercentage,0.0
598,2021-07-19,WalkingDoubleSupportPercentage,0.30983333333333335
599,2021-07-19,WalkingSpeed,4.3092
600,2021-07-19,WalkingStepLength,73.1
601,2021-07-20,HeadphoneAudioExposure,62.01904814814815
602,2021-07-20,WalkingDoubleSupportPercentage,0.3025
603,2021-07-20,WalkingSpeed,4.9788
604,2021-07-20,WalkingStepLength,78.8
605,2021-07-21,HeadphoneAudioExposure,69.674352
606,2021-07-22,HeadphoneAudioExposure,65.52335714285714
607,2021-07-24,HeadphoneAudioExposure,63.5704
608,2021-07-24,WalkingDoubleSupportPercentage,0.31
609,2021-07-24,WalkingSpeed,3.816
610,2021-07-24,WalkingStepLength,67.0
611,2021-07-25,HeadphoneAudioExposure,58.24616315789473
612,2021-07-25,WalkingAsymmetryPercentage,0.16647058823529412
613,2021-07-25,WalkingDoubleSupportPercentage,0.33473684210526317
614,2021-07-25,WalkingSpeed,2.7833684210526317
615,2021-07-25,WalkingStepLength,61.1578947368421
616,2021-07-26,HeadphoneAudioExposure,48.60700909090909
617,2021-07-26,WalkingAsymmetryPercentage,0.1956521739130435
618,2021-07-26,WalkingDoubleSupportPercentage,0.32939285714285715
619,2021-07-26,WalkingSpeed,3.0528
620,2021-07-26,WalkingStepLength,64.6
621,2021-07-27,HeadphoneAudioExposure,58.36236
622,2021-07-27,WalkingAsymmetryPercentage,0.1808695652173913
623,2021-07-27,WalkingDoubleSupportPercentage,0.3261290322580645
624,2021-07-27,WalkingSpeed,3.3754736842105264
625,2021-07-27,WalkingStepLength,65.71052631578948
626,2021-07-28,HeadphoneAudioExposure,61.316250000000004
627,2021-07-28,WalkingAsymmetryPercentage,0.115
628,2021-07-28,WalkingDoubleSupportPercentage,0.33066666666666666
629,2021-07-28,WalkingSpeed,2.936
630,2021-07-28,WalkingStepLength,61.666666666666664
631,2021-07-29,HeadphoneAudioExposure,48.70831538461539
632,2021-07-29,WalkingAsymmetryPercentage,0.44272727272727275
633,2021-07-29,WalkingDoubleSupportPercentage,0.3278571428571429
634,2021-07-29,WalkingSpeed,3.0038400000000003
635,2021-07-29,WalkingStepLength,62.64
636,2021-07-30,HeadphoneAudioExposure,66.1716
637,2021-07-30,WalkingAsymmetryPercentage,0.09
638,2021-07-30,WalkingDoubleSupportPercentage,0.3272916666666667
639,2021-07-30,WalkingSpeed,3.2906666666666666
640,2021-07-30,WalkingStepLength,64.70370370370371
641,2021-07-31,HeadphoneAudioExposure,69.51983333333334
642,2021-07-31,WalkingAsymmetryPercentage,0.10769230769230768
643,2021-07-31,WalkingDoubleSupportPercentage,0.3253888888888889
644,2021-07-31,WalkingSpeed,3.1032
645,2021-07-31,WalkingStepLength,63.65
646,2021-08-01,HeadphoneAudioExposure,69.65615
647,2021-08-01,WalkingAsymmetryPercentage,0.018125000000000002
648,2021-08-01,WalkingDoubleSupportPercentage,0.3174545454545455
649,2021-08-01,WalkingSpeed,3.674181818181818
650,2021-08-01,WalkingStepLength,69.15151515151516
651,2021-08-02,HeadphoneAudioExposure,62.2751
652,2021-08-02,WalkingAsymmetryPercentage,0.022
653,2021-08-02,WalkingDoubleSupportPercentage,0.31777419354838715
654,2021-08-02,WalkingSpeed,3.917106382978724
655,2021-08-02,WalkingStepLength,69.12765957446808
656,2021-08-03,HeadphoneAudioExposure,59.016439999999996
657,2021-08-03,WalkingAsymmetryPercentage,0.006666666666666666
658,2021-08-03,WalkingDoubleSupportPercentage,0.3107857142857143
659,2021-08-03,WalkingSpeed,4.120363636363636
660,2021-08-03,WalkingStepLength,71.0909090909091
661,2021-08-04,HeadphoneAudioExposure,72.3152
662,2021-08-04,WalkingAsymmetryPercentage,0.1794736842105263
663,2021-08-04,WalkingDoubleSupportPercentage,0.33488679245283015
664,2021-08-04,WalkingSpeed,3.037808219178082
665,2021-08-04,WalkingStepLength,62.23287671232877
666,2021-08-05,HeadphoneAudioExposure,62.08898666666666
667,2021-08-05,WalkingAsymmetryPercentage,0.04642857142857142
668,2021-08-05,WalkingDoubleSupportPercentage,0.31923529411764706
669,2021-08-05,WalkingSpeed,3.6719999999999997
670,2021-08-05,WalkingStepLength,67.8
671,2021-08-06,HeadphoneAudioExposure,67.933025
672,2021-08-06,WalkingAsymmetryPercentage,0.030000000000000002
673,2021-08-06,WalkingDoubleSupportPercentage,0.323875
674,2021-08-06,WalkingSpeed,3.248608695652174
675,2021-08-06,WalkingStepLength,64.84782608695652
676,2021-08-07,HeadphoneAudioExposure,59.6777
677,2021-08-07,WalkingAsymmetryPercentage,0.0425
678,2021-08-07,WalkingDoubleSupportPercentage,0.3281071428571429
679,2021-08-07,WalkingSpeed,3.1378064516129034
680,2021-08-07,WalkingStepLength,61.41935483870968
681,2021-08-08,HeadphoneAudioExposure,55.9640125
682,2021-08-08,WalkingAsymmetryPercentage,0.02976190476190476
683,2021-08-08,WalkingDoubleSupportPercentage,0.3236545454545455
684,2021-08-08,WalkingSpeed,3.4155
685,2021-08-08,WalkingStepLength,65.53571428571429
686,2021-08-09,HeadphoneAudioExposure,67.03305333333334
687,2021-08-09,WalkingAsymmetryPercentage,0.006666666666666667
688,2021-08-09,WalkingDoubleSupportPercentage,0.2965714285714286
689,2021-08-09,WalkingSpeed,4.412571428571429
690,2021-08-09,WalkingStepLength,73.0
691,2021-08-10,HeadphoneAudioExposure,64.9773
692,2021-08-10,WalkingAsymmetryPercentage,0.014285714285714287
693,2021-08-10,WalkingDoubleSupportPercentage,0.3109090909090909
694,2021-08-10,WalkingSpeed,4.433333333333334
695,2021-08-10,WalkingStepLength,72.55555555555556
696,2021-08-11,HeadphoneAudioExposure,70.3718923076923
697,2021-08-11,WalkingAsymmetryPercentage,0.045000000000000005
698,2021-08-11,WalkingDoubleSupportPercentage,0.3143
699,2021-08-11,WalkingSpeed,4.041333333333333
700,2021-08-11,WalkingStepLength,70.5925925925926
701,2021-08-12,WalkingAsymmetryPercentage,0.1188372093023256
702,2021-08-12,WalkingDoubleSupportPercentage,0.3128909090909091
703,2021-08-12,WalkingSpeed,3.5367272727272727
704,2021-08-12,WalkingStepLength,67.93939393939394
705,2021-08-13,WalkingAsymmetryPercentage,0.22444444444444445
706,2021-08-13,WalkingDoubleSupportPercentage,0.3225777777777778
707,2021-08-13,WalkingSpeed,3.2046428571428573
708,2021-08-13,WalkingStepLength,64.25
709,2021-08-14,WalkingAsymmetryPercentage,0.1275
710,2021-08-14,WalkingDoubleSupportPercentage,0.3144807692307693
711,2021-08-14,WalkingSpeed,3.5633793103448275
712,2021-08-14,WalkingStepLength,69.05172413793103
713,2021-08-15,WalkingAsymmetryPercentage,0.058536585365853655
714,2021-08-15,WalkingDoubleSupportPercentage,0.30428125
715,2021-08-15,WalkingSpeed,3.9026086956521735
716,2021-08-15,WalkingStepLength,70.56521739130434
717,2021-08-16,WalkingAsymmetryPercentage,0.18666666666666665
718,2021-08-16,WalkingDoubleSupportPercentage,0.3097111111111111
719,2021-08-16,WalkingSpeed,3.6381176470588237
720,2021-08-16,WalkingStepLength,69.31372549019608
721,2021-08-17,WalkingAsymmetryPercentage,0.17023809523809524
722,2021-08-17,WalkingDoubleSupportPercentage,0.30143939393939395
723,2021-08-17,WalkingSpeed,3.7291999999999996
724,2021-08-17,WalkingStepLength,71.44444444444444
725,2021-08-18,HeadphoneAudioExposure,69.93173333333333
726,2021-08-18,WalkingAsymmetryPercentage,0.03238095238095238
727,2021-08-18,WalkingDoubleSupportPercentage,0.31586111111111115
728,2021-08-18,WalkingSpeed,3.5990526315789477
729,2021-08-18,WalkingStepLength,66.23684210526316
730,2021-08-19,HeadphoneAudioExposure,70.54166666666667
731,2021-08-19,WalkingDoubleSupportPercentage,0.30833333333333335
732,2021-08-19,WalkingSpeed,4.56
733,2021-08-19,WalkingStepLength,72.66666666666667
734,2021-08-20,HeadphoneAudioExposure,62.18523636363636
735,2021-08-20,WalkingAsymmetryPercentage,0.023571428571428573
736,2021-08-20,WalkingDoubleSupportPercentage,0.29947058823529416
737,2021-08-20,WalkingSpeed,4.086947368421053
738,2021-08-20,WalkingStepLength,70.63157894736842
739,2021-08-21,HeadphoneAudioExposure,60.461775
740,2021-08-21,WalkingAsymmetryPercentage,0.0018750000000000001
741,2021-08-21,WalkingDoubleSupportPercentage,0.2896086956521739
742,2021-08-21,WalkingSpeed,4.420173913043478
743,2021-08-21,WalkingStepLength,73.0
744,2021-08-22,HeadphoneAudioExposure,54.83367333333334
745,2021-08-22,WalkingAsymmetryPercentage,0.0
746,2021-08-22,WalkingDoubleSupportPercentage,0.33725
747,2021-08-22,WalkingSpeed,4.2552
748,2021-08-22,WalkingStepLength,68.93333333333334
749,2021-08-23,HeadphoneAudioExposure,64.88697857142857
750,2021-08-23,WalkingAsymmetryPercentage,0.0
751,2021-08-23,WalkingDoubleSupportPercentage,0.2975
752,2021-08-23,WalkingSpeed,4.796307692307693
753,2021-08-23,WalkingStepLength,74.76923076923077
754,2021-08-24,HeadphoneAudioExposure,71.7569125
755,2021-08-24,WalkingAsymmetryPercentage,0.060000000000000005
756,2021-08-24,WalkingDoubleSupportPercentage,0.29355555555555557
757,2021-08-24,WalkingSpeed,4.657909090909091
758,2021-08-24,WalkingStepLength,74.22727272727273
759,2021-08-25,HeadphoneAudioExposure,62.853944999999996
760,2021-08-25,WalkingDoubleSupportPercentage,0.352
761,2021-08-25,WalkingSpeed,5.0796
762,2021-08-25,WalkingStepLength,78.1
763,2021-08-26,HeadphoneAudioExposure,67.93403333333333
764,2021-08-26,WalkingAsymmetryPercentage,0.145
765,2021-08-26,WalkingDoubleSupportPercentage,0.31708333333333333
766,2021-08-26,WalkingSpeed,4.435043478260869
767,2021-08-26,WalkingStepLength,71.30434782608695
768,2021-08-27,HeadphoneAudioExposure,67.50608125
769,2021-08-27,WalkingDoubleSupportPercentage,0.312
770,2021-08-27,WalkingSpeed,4.450153846153846
771,2021-08-27,WalkingStepLength,72.76923076923077
772,2021-08-28,HeadphoneAudioExposure,66.76723333333334
773,2021-08-28,WalkingAsymmetryPercentage,0.0033333333333333335
774,2021-08-28,WalkingDoubleSupportPercentage,0.2683529411764706
775,2021-08-28,WalkingSpeed,4.968
776,2021-08-28,WalkingStepLength,77.61111111111111
777,2021-08-29,HeadphoneAudioExposure,65.52134285714286
778,2021-08-29,WalkingAsymmetryPercentage,0.003076923076923077
779,2021-08-29,WalkingDoubleSupportPercentage,0.27647058823529413
780,2021-08-29,WalkingSpeed,5.072
781,2021-08-29,WalkingStepLength,79.66666666666667
782,2021-08-30,HeadphoneAudioExposure,59.97613571428571
783,2021-08-30,WalkingAsymmetryPercentage,0.0078125
784,2021-08-30,WalkingDoubleSupportPercentage,0.2842682926829268
785,2021-08-30,WalkingSpeed,4.662
786,2021-08-30,WalkingStepLength,74.76190476190476
787,2021-08-31,HeadphoneAudioExposure,68.9449125
788,2021-08-31,WalkingAsymmetryPercentage,0.026250000000000002
789,2021-08-31,WalkingDoubleSupportPercentage,0.28640000000000004
790,2021-08-31,WalkingSpeed,5.000914285714286
791,2021-08-31,WalkingStepLength,76.97142857142858
792,2021-09-01,HeadphoneAudioExposure,68.02626363636364
793,2021-09-01,WalkingAsymmetryPercentage,0.14666666666666667
794,2021-09-01,WalkingDoubleSupportPercentage,0.3115
795,2021-09-01,WalkingSpeed,4.449857142857143
796,2021-09-01,WalkingStepLength,71.60714285714286
797,2021-09-02,HeadphoneAudioExposure,58.74386923076923
798,2021-09-02,WalkingAsymmetryPercentage,0.0
799,2021-09-02,WalkingDoubleSupportPercentage,0.3028
800,2021-09-02,WalkingSpeed,4.2564705882352944
801,2021-09-02,WalkingStepLength,70.0
802,2021-09-03,HeadphoneAudioExposure,60.25507368421052
803,2021-09-03,WalkingAsymmetryPercentage,0.01391304347826087
804,2021-09-03,WalkingDoubleSupportPercentage,0.2970294117647059
805,2021-09-03,WalkingSpeed,4.334769230769231
806,2021-09-03,WalkingStepLength,71.56410256410257
807,2021-09-04,HeadphoneAudioExposure,56.423019999999994
808,2021-09-04,WalkingDoubleSupportPercentage,0.275
809,2021-09-04,WalkingSpeed,5.184
810,2021-09-04,WalkingStepLength,78.5
811,2021-09-05,HeadphoneAudioExposure,65.05045
812,2021-09-05,WalkingAsymmetryPercentage,0.02032258064516129
813,2021-09-05,WalkingDoubleSupportPercentage,0.301475
814,2021-09-05,WalkingSpeed,4.0680000000000005
815,2021-09-05,WalkingStepLength,70.02439024390245
816,2021-09-06,HeadphoneAudioExposure,67.17375625
817,2021-09-06,WalkingDoubleSupportPercentage,0.317
818,2021-09-06,WalkingSpeed,4.2528
819,2021-09-06,WalkingStepLength,70.66666666666667
820,2021-09-07,HeadphoneAudioExposure,71.19871666666667
821,2021-09-07,WalkingAsymmetryPercentage,0.32999999999999996
822,2021-09-07,WalkingDoubleSupportPercentage,0.3272857142857143
823,2021-09-07,WalkingSpeed,3.60864
824,2021-09-07,WalkingStepLength,63.12
825,2021-09-08,HeadphoneAudioExposure,68.54929999999999
826,2021-09-08,WalkingAsymmetryPercentage,0.024999999999999998
827,2021-09-08,WalkingDoubleSupportPercentage,0.3032222222222222
828,2021-09-08,WalkingSpeed,4.4717142857142855
829,2021-09-08,WalkingStepLength,72.42857142857143
830,2021-09-09,HeadphoneAudioExposure,72.51391666666667
831,2021-09-09,WalkingAsymmetryPercentage,0.1
832,2021-09-09,WalkingDoubleSupportPercentage,0.3277777777777778
833,2021-09-09,WalkingSpeed,4.032
834,2021-09-09,WalkingStepLength,68.42857142857143
835,2021-09-10,HeadphoneAudioExposure,70.04314
836,2021-09-10,WalkingAsymmetryPercentage,0.0195
837,2021-09-10,WalkingDoubleSupportPercentage,0.29667857142857146
838,2021-09-10,WalkingSpeed,4.522829268292683
839,2021-09-10,WalkingStepLength,73.8048780487805
840,2021-09-11,HeadphoneAudioExposure,67.111875
841,2021-09-11,WalkingAsymmetryPercentage,0.019545454545454546
842,2021-09-11,WalkingDoubleSupportPercentage,0.3077037037037037
843,2021-09-11,WalkingSpeed,4.249894736842106
844,2021-09-11,WalkingStepLength,71.63157894736842
845,2021-09-12,HeadphoneAudioExposure,58.47656190476191
846,2021-09-12,WalkingAsymmetryPercentage,0.020555555555555556
847,2021-09-12,WalkingDoubleSupportPercentage,0.3070869565217392
848,2021-09-12,WalkingSpeed,4.104
849,2021-09-12,WalkingStepLength,69.28571428571429
850,2021-09-13,HeadphoneAudioExposure,71.30034
851,2021-09-13,WalkingAsymmetryPercentage,0.010588235294117647
852,2021-09-13,WalkingDoubleSupportPercentage,0.30039130434782607
853,2021-09-13,WalkingSpeed,4.445485714285715
854,2021-09-13,WalkingStepLength,73.54285714285714
855,2021-09-14,HeadphoneAudioExposure,65.09088
856,2021-09-14,WalkingAsymmetryPercentage,0.08
857,2021-09-14,WalkingDoubleSupportPercentage,0.32725
858,2021-09-14,WalkingSpeed,3.808
859,2021-09-14,WalkingStepLength,64.55555555555556
860,2021-09-15,HeadphoneAudioExposure,72.71866428571428
861,2021-09-15,WalkingAsymmetryPercentage,0.01
862,2021-09-15,WalkingDoubleSupportPercentage,0.29775
863,2021-09-15,WalkingSpeed,4.6674
864,2021-09-15,WalkingStepLength,74.9
865,2021-09-16,HeadphoneAudioExposure,59.20036428571428
866,2021-09-16,WalkingDoubleSupportPercentage,0.312
867,2021-09-16,WalkingSpeed,4.872
868,2021-09-16,WalkingStepLength,77.33333333333333
869,2021-09-17,HeadphoneAudioExposure,65.94152727272727
870,2021-09-17,WalkingAsymmetryPercentage,0.12666666666666668
871,2021-09-17,WalkingDoubleSupportPercentage,0.319125
872,2021-09-17,WalkingSpeed,4.13775
873,2021-09-17,WalkingStepLength,69.375
874,2021-09-18,HeadphoneAudioExposure,73.3369
875,2021-09-18,WalkingAsymmetryPercentage,0.05800000000000001
876,2021-09-18,WalkingDoubleSupportPercentage,0.2905238095238095
877,2021-09-18,WalkingSpeed,4.595142857142856
878,2021-09-18,WalkingStepLength,75.32142857142857
879,2021-09-19,HeadphoneAudioExposure,73.02762
880,2021-09-19,WalkingAsymmetryPercentage,0.011428571428571429
881,2021-09-19,WalkingDoubleSupportPercentage,0.2969230769230769
882,2021-09-19,WalkingSpeed,4.0968
883,2021-09-19,WalkingStepLength,69.33333333333333
884,2021-09-20,HeadphoneAudioExposure,70.18582777777777
885,2021-09-20,WalkingAsymmetryPercentage,0.0
886,2021-09-20,WalkingDoubleSupportPercentage,0.2824285714285714
887,2021-09-20,WalkingSpeed,4.364
888,2021-09-20,WalkingStepLength,76.88888888888889
889,2021-09-21,HeadphoneAudioExposure,73.61803333333334
890,2021-09-21,WalkingAsymmetryPercentage,0.0
891,2021-09-21,WalkingDoubleSupportPercentage,0.275
892,2021-09-21,WalkingSpeed,4.9005
893,2021-09-21,WalkingStepLength,77.125
894,2021-09-22,HeadphoneAudioExposure,68.740825
895,2021-09-22,WalkingAsymmetryPercentage,0.0
896,2021-09-22,WalkingDoubleSupportPercentage,0.27645454545454545
897,2021-09-22,WalkingSpeed,5.088
898,2021-09-22,WalkingStepLength,82.75
899,2021-09-23,HeadphoneAudioExposure,64.60441176470589
900,2021-09-23,WalkingAsymmetryPercentage,0.01
901,2021-09-23,WalkingDoubleSupportPercentage,0.2728333333333333
902,2021-09-23,WalkingSpeed,4.865142857142857
903,2021-09-23,WalkingStepLength,78.57142857142857
904,2021-09-24,HeadphoneAudioExposure,74.81671578947369
905,2021-09-24,WalkingAsymmetryPercentage,0.02
906,2021-09-24,WalkingDoubleSupportPercentage,0.2738181818181818
907,2021-09-24,WalkingSpeed,5.058782608695652
908,2021-09-24,WalkingStepLength,80.43478260869566
909,2021-09-25,HeadphoneAudioExposure,73.25718888888889
910,2021-09-25,WalkingAsymmetryPercentage,0.2633333333333333
911,2021-09-25,WalkingDoubleSupportPercentage,0.278
912,2021-09-25,WalkingSpeed,4.541142857142857
913,2021-09-25,WalkingStepLength,75.85714285714286
914,2021-09-26,HeadphoneAudioExposure,67.29246666666667
915,2021-09-26,WalkingAsymmetryPercentage,0.0
916,2021-09-26,WalkingDoubleSupportPercentage,0.2909090909090909
917,2021-09-26,WalkingSpeed,4.591384615384616
918,2021-09-26,WalkingStepLength,77.6923076923077
919,2021-09-27,HeadphoneAudioExposure,71.193485
920,2021-09-27,WalkingAsymmetryPercentage,0.02888888888888889
921,2021-09-27,WalkingDoubleSupportPercentage,0.27376923076923076
922,2021-09-27,WalkingSpeed,5.011578947368421
923,2021-09-27,WalkingStepLength,77.47368421052632
924,2021-09-28,HeadphoneAudioExposure,71.44677368421053
925,2021-09-28,WalkingAsymmetryPercentage,0.057499999999999996
926,2021-09-28,WalkingDoubleSupportPercentage,0.28958333333333336
927,2021-09-28,WalkingSpeed,4.489411764705882
928,2021-09-28,WalkingStepLength,72.52941176470588
929,2021-09-29,HeadphoneAudioExposure,72.22134210526316
930,2021-09-29,WalkingAsymmetryPercentage,0.0014285714285714286
931,2021-09-29,WalkingDoubleSupportPercentage,0.28049999999999997
932,2021-09-29,WalkingSpeed,4.5473684210526315
933,2021-09-29,WalkingStepLength,76.47368421052632
934,2021-09-30,HeadphoneAudioExposure,71.131675
935,2021-09-30,WalkingAsymmetryPercentage,0.0033333333333333335
936,2021-09-30,WalkingDoubleSupportPercentage,0.27814814814814814
937,2021-09-30,WalkingSpeed,4.920827586206896
938,2021-09-30,WalkingStepLength,79.10344827586206
939,2021-10-01,HeadphoneAudioExposure,76.07824347826087
940,2021-10-01,WalkingAsymmetryPercentage,0.023333333333333334
941,2021-10-01,WalkingDoubleSupportPercentage,0.29328571428571426
942,2021-10-01,WalkingSpeed,4.345714285714286
943,2021-10-01,WalkingStepLength,70.71428571428571
944,2021-10-02,HeadphoneAudioExposure,72.84483333333334
945,2021-10-02,WalkingAsymmetryPercentage,0.004074074074074074
946,2021-10-02,WalkingDoubleSupportPercentage,0.2894864864864865
947,2021-10-02,WalkingSpeed,4.576615384615384
948,2021-10-02,WalkingStepLength,77.94871794871794
949,2021-10-03,HeadphoneAudioExposure,72.69613749999999
950,2021-10-03,WalkingAsymmetryPercentage,0.007727272727272728
951,2021-10-03,WalkingDoubleSupportPercentage,0.2752173913043478
952,2021-10-03,WalkingSpeed,4.86576
953,2021-10-03,WalkingStepLength,77.92
954,2021-10-04,HeadphoneAudioExposure,72.71249285714286
955,2021-10-04,WalkingAsymmetryPercentage,0.12
956,2021-10-04,WalkingDoubleSupportPercentage,0.326
957,2021-10-04,WalkingSpeed,4.059
958,2021-10-04,WalkingStepLength,72.75
959,2021-10-05,HeadphoneAudioExposure,73.15992
960,2021-10-05,WalkingAsymmetryPercentage,0.008888888888888889
961,2021-10-05,WalkingDoubleSupportPercentage,0.2842941176470588
962,2021-10-05,WalkingSpeed,4.4676
963,2021-10-05,WalkingStepLength,74.85
964,2021-10-06,HeadphoneAudioExposure,70.94853333333333
965,2021-10-06,WalkingAsymmetryPercentage,0.009
966,2021-10-06,WalkingDoubleSupportPercentage,0.29335714285714287
967,2021-10-06,WalkingSpeed,4.288235294117648
968,2021-10-06,WalkingStepLength,71.58823529411765
969,2021-10-07,HeadphoneAudioExposure,69.8271388888889
970,2021-10-07,WalkingAsymmetryPercentage,0.007692307692307693
971,2021-10-07,WalkingDoubleSupportPercentage,0.28121052631578947
972,2021-10-07,WalkingSpeed,4.7196
973,2021-10-07,WalkingStepLength,78.4
974,2021-10-08,HeadphoneAudioExposure,71.88774827586208
975,2021-10-08,WalkingAsymmetryPercentage,0.005294117647058823
976,2021-10-08,WalkingDoubleSupportPercentage,0.278
977,2021-10-08,WalkingSpeed,4.9235999999999995
978,2021-10-08,WalkingStepLength,79.0
979,2021-10-09,HeadphoneAudioExposure,71.28171428571429
980,2021-10-09,WalkingAsymmetryPercentage,0.075
981,2021-10-09,WalkingDoubleSupportPercentage,0.2851111111111111
982,2021-10-09,WalkingSpeed,4.516
983,2021-10-09,WalkingStepLength,75.11111111111111
984,2021-10-10,HeadphoneAudioExposure,70.07070769230769
985,2021-10-11,HeadphoneAudioExposure,67.11013076923076
986,2021-10-11,WalkingAsymmetryPercentage,0.0
987,2021-10-11,WalkingDoubleSupportPercentage,0.274
988,2021-10-11,WalkingSpeed,4.936
989,2021-10-11,WalkingStepLength,79.66666666666667
